Symbol,Date,State_ID,Event,Leader_Date,Age,Leader_Close,ATR14_Seed,Pullback_Low,Pullback_Depth_ATR,Prior_High,High,Low,Close,SMA20,SMA50,SMA200
RRKABEL,2025-07-18 00:00:00,RRKABEL-2025-07-17,NEW_LEADER_CLOSE,2025-07-17 00:00:00,1,1453.95361328125,49.5452062447829,1454.6498709862385,-0.014052978234636516,1481.9027579464466,1513.830498216106,1454.6498709862385,1463.6015625,1358.30908203125,1340.96048828125,1291.7098681640625
RRKABEL,2025-07-18 00:00:00,RRKABEL-2025-07-18,SEEDED,2025-07-18 00:00:00,0,1463.6015625,50.28318329407383,inf,,,1513.830498216106,1454.6498709862385,1463.6015625,1358.30908203125,1340.96048828125,1291.7098681640625
RRKABEL,2025-07-21 00:00:00,RRKABEL-2025-07-18,ACTIVE,2025-07-18 00:00:00,1,1463.6015625,50.28318329407383,1418.5445790037409,0.8960646590879096,1513.830498216106,1471.7574086033642,1418.5445790037409,1426.1038818359375,1363.7789306640625,1344.0868798828126,1290.3927386474609
RRKABEL,2025-07-22 00:00:00,RRKABEL-2025-07-18,ACTIVE,2025-07-18 00:00:00,2,1463.6015625,50.28318329407383,1410.5875584621635,1.054308827820065,1471.7574086033642,1438.437264425208,1410.5875584621635,1421.9263916015625,1367.9536499023438,1346.3995947265626,1288.9192919921875
RRKABEL,2025-07-23 00:00:00,RRKABEL-2025-07-18,RESUMPTION_CANDIDATE,2025-07-18 00:00:00,3,1463.6015625,50.28318329407383,1410.5875584621635,1.054308827820065,1438.437264425208,1464.3972604587411,1422.3242634018698,1458.727783203125,1373.9932373046875,1349.6328515625,1287.6236627197266
RRKABEL,2025-10-28 00:00:00,RRKABEL-2025-10-28,SEEDED,2025-10-28 00:00:00,0,1396.3643798828125,41.58926140664078,inf,,,1412.3779364283143,1310.4281205945804,1396.3643798828125,1263.386981201172,1237.01033203125,1202.7366735839844
RRKABEL,2025-10-29 00:00:00,RRKABEL-2025-10-28,NEW_LEADER_CLOSE,2025-10-28 00:00:00,1,1396.3643798828125,41.58926140664078,1376.0738307453798,0.4878795258959026,1412.3779364283143,1423.8161826613743,1376.0738307453798,1417.848388671875,1272.9851867675782,1241.2613891601563,1202.9569281005859
RRKABEL,2025-10-29 00:00:00,RRKABEL-2025-10-29,SEEDED,2025-10-29 00:00:00,0,1417.848388671875,42.02876787159462,inf,,,1423.8161826613743,1376.0738307453798,1417.848388671875,1272.9851867675782,1241.2613891601563,1202.9569281005859
RRKABEL,2025-10-30 00:00:00,RRKABEL-2025-10-29,ACTIVE,2025-10-29 00:00:00,1,1417.848388671875,42.02876787159462,1392.9826348376807,0.5916365169248734,1423.8161826613743,1432.0717355630295,1392.9826348376807,1401.934326171875,1280.350439453125,1245.1046484375,1203.0261865234374
RRKABEL,2025-10-31 00:00:00,RRKABEL-2025-10-29,ACTIVE,2025-10-29 00:00:00,2,1417.848388671875,42.02876787159462,1388.3079027013468,0.7028634781961633,1432.0717355630295,1421.9264037667356,1388.3079027013468,1404.4208984375,1287.4670349121093,1248.9498974609376,1203.1758306884765
RRKABEL,2025-11-03 00:00:00,RRKABEL-2025-10-29,ACTIVE,2025-10-29 00:00:00,3,1417.848388671875,42.02876787159462,1370.6033256283413,1.1241124933254245,1421.9264037667356,1515.6207652514202,1370.6033256283413,1383.235107421875,1294.3101013183593,1252.4052465820312,1203.34330078125
RRKABEL,2025-11-04 00:00:00,RRKABEL-2025-10-29,ACTIVE,2025-10-29 00:00:00,4,1417.848388671875,42.02876787159462,1370.6033256283413,1.1241124933254245,1515.6207652514202,1452.1632424648758,1379.4556413888633,1414.1683349609375,1301.9986145019532,1256.6185083007813,1203.9226177978517
RRKABEL,2025-11-06 00:00:00,RRKABEL-2025-10-29,ACTIVE,2025-10-29 00:00:00,5,1417.848388671875,42.02876787159462,1370.6033256283413,1.1241124933254245,1452.1632424648758,1421.3296469275147,1380.5497200387615,1390.8939208984375,1308.468701171875,1260.2509057617187,1204.3342260742188
RRKABEL,2025-11-07 00:00:00,RRKABEL-2025-10-29,ACTIVE,2025-10-29 00:00:00,6,1417.848388671875,42.02876787159462,1349.6976616219179,1.6215256954039141,1421.3296469275147,1386.6046266511541,1349.6976616219179,1373.4378662109375,1314.608056640625,1263.5103100585939,1204.6791387939454
RRKABEL,2025-11-10 00:00:00,RRKABEL-2025-10-29,ACTIVE,2025-10-29 00:00:00,7,1417.848388671875,42.02876787159462,1336.630643494902,1.9324322194052355,1386.6046266511541,1377.4278270408165,1336.630643494902,1342.01708984375,1319.280810546875,1266.5968432617187,1204.862731323242
RRKABEL,2025-11-11 00:00:00,RRKABEL-2025-10-29,ACTIVE,2025-10-29 00:00:00,8,1417.848388671875,42.02876787159462,1336.630643494902,1.9324322194052355,1377.4278270408165,1356.5804330422964,1339.024710614425,1353.0892333984375,1323.6468139648437,1269.8292260742187,1205.2199829101562
RRKABEL,2025-11-12 00:00:00,RRKABEL-2025-10-29,RESUMPTION_CANDIDATE,2025-10-29 00:00:00,9,1417.848388671875,42.02876787159462,1336.630643494902,1.9324322194052355,1356.5804330422964,1401.4672078746944,1356.7798062065078,1397.0782470703125,1330.6697998046875,1274.5461279296876,1205.8631481933594
RRKABEL,2025-12-10 00:00:00,RRKABEL-2025-12-10,SEEDED,2025-12-10 00:00:00,0,1409.6466064453125,42.34867141547831,inf,,,1426.404413292846,1378.3256558997955,1409.6466064453125,1374.5949829101562,1332.75525390625,1223.174014892578
RRKABEL,2025-12-11 00:00:00,RRKABEL-2025-12-10,ACTIVE,2025-12-10 00:00:00,1,1409.6466064453125,42.34867141547831,1395.8813163018908,0.3250465642327213,1426.404413292846,1415.4320089152047,1395.8813163018908,1405.4571533203125,1376.4702514648438,1336.3467114257812,1224.6995629882813
RRKABEL,2025-12-12 00:00:00,RRKABEL-2025-12-10,NEW_LEADER_CLOSE,2025-12-10 00:00:00,2,1409.6466064453125,42.34867141547831,1395.8813163018908,0.3250465642327213,1415.4320089152047,1449.8452575340698,1405.257701828155,1420.41943359375,1379.0038635253907,1339.6625146484375,1226.183360595703
RRKABEL,2025-12-12 00:00:00,RRKABEL-2025-12-12,SEEDED,2025-12-12 00:00:00,0,1420.41943359375,40.996480883019,inf,,,1449.8452575340698,1405.257701828155,1420.41943359375,1379.0038635253907,1339.6625146484375,1226.183360595703
RRKABEL,2025-12-15 00:00:00,RRKABEL-2025-12-12,NEW_LEADER_CLOSE,2025-12-12 00:00:00,1,1420.41943359375,40.996480883019,1416.3298272006534,0.09975505958099234,1449.8452575340698,1461.2166791818909,1416.3298272006534,1452.9375,1382.624737548828,1343.4794848632812,1227.7439392089843
RRKABEL,2025-12-15 00:00:00,RRKABEL-2025-12-15,SEEDED,2025-12-15 00:00:00,0,1452.9375,41.274364532891745,inf,,,1461.2166791818909,1416.3298272006534,1452.9375,1382.624737548828,1343.4794848632812,1227.7439392089843
RRKABEL,2025-12-16 00:00:00,RRKABEL-2025-12-15,ACTIVE,2025-12-15 00:00:00,1,1452.9375,41.274364532891745,1431.3918444315593,0.5220105945246193,1461.2166791818909,1459.3214413960775,1431.3918444315593,1436.3792724609375,1387.2031982421875,1347.2795947265624,1229.1897338867188
RRKABEL,2025-12-17 00:00:00,RRKABEL-2025-12-15,ACTIVE,2025-12-15 00:00:00,2,1452.9375,41.274364532891745,1410.4446131254917,1.0295224979332018,1459.3214413960775,1434.6835614764927,1410.4446131254917,1425.9056396484375,1390.6295593261718,1350.58974609375,1230.8200048828126
RRKABEL,2025-12-18 00:00:00,RRKABEL-2025-12-15,ACTIVE,2025-12-15 00:00:00,3,1452.9375,41.274364532891745,1397.2779020840678,1.3485270711212711,1434.6835614764927,1431.3918615066082,1397.2779020840678,1426.6038818359375,1393.73173828125,1353.8919799804687,1232.4448388671874
RRKABEL,2025-12-19 00:00:00,RRKABEL-2025-12-15,NEW_LEADER_CLOSE,2025-12-15 00:00:00,4,1452.9375,41.274364532891745,1397.2779020840678,1.3485270711212711,1431.3918615066082,1506.2032775263217,1425.6063911890974,1483.2611083984375,1400.5345947265625,1358.5441870117188,1235.4439318847656
RRKABEL,2025-12-19 00:00:00,RRKABEL-2025-12-19,SEEDED,2025-12-19 00:00:00,0,1483.2611083984375,41.900251943476896,inf,,,1506.2032775263217,1425.6063911890974,1483.2611083984375,1400.5345947265625,1358.5441870117188,1235.4439318847656
RRKABEL,2025-12-22 00:00:00,RRKABEL-2025-12-19,NEW_LEADER_CLOSE,2025-12-19 00:00:00,1,1483.2611083984375,41.900251943476896,1495.2308546642457,-0.2856724174822461,1506.2032775263217,1558.6709119370853,1495.2308546642457,1528.8460693359375,1409.7663208007812,1364.1498681640626,1238.6724377441406
RRKABEL,2025-12-22 00:00:00,RRKABEL-2025-12-22,SEEDED,2025-12-22 00:00:00,0,1528.8460693359375,44.29379134313196,inf,,,1558.6709119370853,1495.2308546642457,1528.8460693359375,1409.7663208007812,1364.1498681640626,1238.6724377441406
RRKABEL,2025-12-23 00:00:00,RRKABEL-2025-12-22,ACTIVE,2025-12-22 00:00:00,1,1528.8460693359375,44.29379134313196,1510.2928903950801,0.41886635526706095,1558.6709119370853,1539.6189907622747,1510.2928903950801,1522.56201171875,1417.9556823730468,1369.2857250976563,1241.8918438720702
RRKABEL,2025-12-24 00:00:00,RRKABEL-2025-12-22,ACTIVE,2025-12-22 00:00:00,2,1528.8460693359375,44.29379134313196,1486.2534794355647,0.9615927787806552,1539.6189907622747,1556.0774684023363,1486.2534794355647,1495.4302978515625,1423.4268859863282,1374.0619604492188,1244.94979888916
RRKABEL,2025-12-26 00:00:00,RRKABEL-2025-12-22,ACTIVE,2025-12-22 00:00:00,3,1528.8460693359375,44.29379134313196,1464.8076303266503,1.4457655817538593,1556.0774684023363,1512.1881971911484,1464.8076303266503,1469.9945068359375,1427.7908874511718,1378.4587817382812,1247.7464041137696
RRKABEL,2025-12-29 00:00:00,RRKABEL-2025-12-22,ACTIVE,2025-12-22 00:00:00,4,1528.8460693359375,44.29379134313196,1429.3968857601778,2.245217231583404,1512.1881971911484,1475.58051842275,1429.3968857601778,1434.883056640625,1429.5464599609375,1382.1155786132813,1250.371420288086
RRKABEL,2025-12-30 00:00:00,RRKABEL-2025-12-22,ACTIVE,2025-12-22 00:00:00,5,1528.8460693359375,44.29379134313196,1426.4044082613293,2.312776982241608,1475.58051842275,1471.291260269553,1426.4044082613293,1429.5963134765625,1431.1474243164062,1385.2946484375,1253.0111712646485
RRKABEL,2025-12-31 00:00:00,RRKABEL-2025-12-22,ACTIVE,2025-12-22 00:00:00,6,1528.8460693359375,44.29379134313196,1426.204919031163,2.3172807563399003,1471.291260269553,1456.328934589234,1426.204919031163,1449.0472412109375,1433.7009826660155,1389.1472021484376,1255.7672732543945
RRKABEL,2026-01-02 00:00:00,RRKABEL-2025-12-22,RESUMPTION_CANDIDATE,2025-12-22 00:00:00,7,1528.8460693359375,44.29379134313196,1426.204919031163,2.3172807563399003,1456.328934589234,1517.1756253588164,1475.779972201426,1506.7020263671875,1443.316748046875,1398.52953125,1261.7740493774413
RRKABEL,2026-01-05 00:00:00,RRKABEL-2026-01-05,SEEDED,2026-01-05 00:00:00,0,1532.8360595703125,43.45283081999161,inf,,,1541.7137056862819,1503.8092532137919,1532.8360595703125,1451.7205627441406,1404.2388842773437,1265.0988906860352
RRKABEL,2026-01-06 00:00:00,RRKABEL-2026-01-05,NEW_LEADER_CLOSE,2026-01-05 00:00:00,1,1532.8360595703125,43.45283081999161,1524.3573946612942,0.19512341886636078,1541.7137056862819,1555.778190019264,1524.3573946612942,1537.32470703125,1460.7428161621094,1410.2090869140625,1268.525040588379
RRKABEL,2026-01-06 00:00:00,RRKABEL-2026-01-06,SEEDED,2026-01-06 00:00:00,0,1537.32470703125,42.59339971556148,inf,,,1555.778190019264,1524.3573946612942,1537.32470703125,1460.7428161621094,1410.2090869140625,1268.525040588379
RRKABEL,2026-01-07 00:00:00,RRKABEL-2026-01-06,ACTIVE,2026-01-06 00:00:00,1,1537.32470703125,42.59339971556148,1521.6642500088292,0.36767332795694335,1555.778190019264,1554.08253131023,1521.6642500088292,1534.2325439453125,1468.3835510253907,1414.4882373046876,1271.935729675293
RRKABEL,2026-01-08 00:00:00,RRKABEL-2026-01-06,ACTIVE,2026-01-06 00:00:00,2,1537.32470703125,42.59339971556148,1502.213287945047,0.8243394357031083,1554.08253131023,1556.0775094251483,1502.213287945047,1515.9786376953125,1473.7001525878907,1416.8805224609375,1274.9669677734375
RRKABEL,2026-01-09 00:00:00,RRKABEL-2026-01-06,ACTIVE,2026-01-06 00:00:00,3,1537.32470703125,42.59339971556148,1497.525120400324,0.9344073705481913,1556.0775094251483,1529.6441067369901,1497.525120400324,1505.5050048828125,1478.7025451660156,1418.6336547851563,1277.9450936889648
RRKABEL,2026-01-12 00:00:00,RRKABEL-2026-01-06,ACTIVE,2026-01-06 00:00:00,4,1537.32470703125,42.59339971556148,1453.43623028525,1.9695182189307914,1529.6441067369901,1511.7891373584218,1453.43623028525,1484.4580078125,1481.904473876953,1420.2841284179688,1280.7696237182618
RRKABEL,2026-01-13 00:00:00,RRKABEL-2026-01-06,ACTIVE,2026-01-06 00:00:00,5,1537.32470703125,42.59339971556148,1453.43623028525,1.9695182189307914,1511.7891373584218,1529.0456237236679,1485.3557079347195,1498.622314453125,1484.1887145996093,1422.1681567382811,1283.6277743530272
RRKABEL,2026-01-14 00:00:00,RRKABEL-2026-01-06,ACTIVE,2026-01-06 00:00:00,6,1537.32470703125,42.59339971556148,1453.43623028525,1.9695182189307914,1529.0456237236679,1502.1135901884163,1479.6701641765271,1496.328125,1487.1861572265625,1424.4300170898437,1286.5684481811522
RRKABEL,2026-01-16 00:00:00,RRKABEL-2026-01-06,ACTIVE,2026-01-06 00:00:00,7,1537.32470703125,42.59339971556148,1453.43623028525,1.9695182189307914,1502.1135901884163,1503.2107115603026,1459.620642087028,1471.7899169921875,1492.9665832519531,1427.6911328125,1292.4069619750976
RRKABEL,2026-01-19 00:00:00,RRKABEL-2026-01-06,DEPTH_INVALIDATED,2026-01-06 00:00:00,8,1537.32470703125,42.59339971556148,1409.5468625289436,2.99994471809262,1503.2107115603026,1464.7078643477005,1409.5468625289436,1441.0673828125,1490.8568969726562,1429.0437231445312,1294.9101287841797
RRKABEL,2026-02-24 00:00:00,RRKABEL-2026-02-24,SEEDED,2026-02-24 00:00:00,0,1498.223388671875,49.68850781069226,inf,,,1509.4950247886734,1439.5711860025374,1498.223388671875,1418.219989013672,1446.4298876953126,1347.012442626953
RRKABEL,2026-02-25 00:00:00,RRKABEL-2026-02-24,NEW_LEADER_CLOSE,2026-02-24 00:00:00,1,1498.223388671875,49.68850781069226,1489.3457068203538,0.17866670267789414,1509.4950247886734,1536.1278052417554,1489.3457068203538,1504.40771484375,1426.2098449707032,1447.4592919921874,1348.1855596923829
